n,theta_rad,theta_deg,axis,target_qubit,function,error_position,P0,success,shots
9,2.0943951023931953,119.99999999999999,Y,1,constant_0,no_error,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Y,1,constant_0,E1_before_H,0.2333984375,0.2333984375,1024
9,2.0943951023931953,119.99999999999999,Y,1,constant_0,E2_after_first_H,0.2353515625,0.2353515625,1024
9,2.0943951023931953,119.99999999999999,Y,1,constant_0,E3_after_oracle,0.2412109375,0.2412109375,1024
9,2.0943951023931953,119.99999999999999,Y,1,constant_0,E4_after_final_H,0.251953125,0.251953125,1024
9,2.0943951023931953,119.99999999999999,Y,1,constant_1,no_error,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Y,1,constant_1,E1_before_H,0.2509765625,0.2509765625,1024
9,2.0943951023931953,119.99999999999999,Y,1,constant_1,E2_after_first_H,0.259765625,0.259765625,1024
9,2.0943951023931953,119.99999999999999,Y,1,constant_1,E3_after_oracle,0.2431640625,0.2431640625,1024
9,2.0943951023931953,119.99999999999999,Y,1,constant_1,E4_after_final_H,0.2275390625,0.2275390625,1024
9,2.0943951023931953,119.99999999999999,Y,1,balanced,no_error,0.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Y,1,balanced,E1_before_H,0.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Y,1,balanced,E2_after_first_H,0.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Y,1,balanced,E3_after_oracle,0.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Y,1,balanced,E4_after_final_H,0.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Y,2,constant_0,no_error,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Y,2,constant_0,E1_before_H,0.2568359375,0.2568359375,1024
9,2.0943951023931953,119.99999999999999,Y,2,constant_0,E2_after_first_H,0.240234375,0.240234375,1024
9,2.0943951023931953,119.99999999999999,Y,2,constant_0,E3_after_oracle,0.228515625,0.228515625,1024
9,2.0943951023931953,119.99999999999999,Y,2,constant_0,E4_after_final_H,0.2529296875,0.2529296875,1024
9,2.0943951023931953,119.99999999999999,Y,2,constant_1,no_error,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Y,2,constant_1,E1_before_H,0.2666015625,0.2666015625,1024
9,2.0943951023931953,119.99999999999999,Y,2,constant_1,E2_after_first_H,0.2529296875,0.2529296875,1024
9,2.0943951023931953,119.99999999999999,Y,2,constant_1,E3_after_oracle,0.251953125,0.251953125,1024
9,2.0943951023931953,119.99999999999999,Y,2,constant_1,E4_after_final_H,0.240234375,0.240234375,1024
9,2.0943951023931953,119.99999999999999,Y,2,balanced,no_error,0.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Y,2,balanced,E1_before_H,0.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Y,2,balanced,E2_after_first_H,0.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Y,2,balanced,E3_after_oracle,0.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Y,2,balanced,E4_after_final_H,0.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Y,3,constant_0,no_error,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Y,3,constant_0,E1_before_H,0.255859375,0.255859375,1024
9,2.0943951023931953,119.99999999999999,Y,3,constant_0,E2_after_first_H,0.2490234375,0.2490234375,1024
9,2.0943951023931953,119.99999999999999,Y,3,constant_0,E3_after_oracle,0.228515625,0.228515625,1024
9,2.0943951023931953,119.99999999999999,Y,3,constant_0,E4_after_final_H,0.2470703125,0.2470703125,1024
9,2.0943951023931953,119.99999999999999,Y,3,constant_1,no_error,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Y,3,constant_1,E1_before_H,0.2421875,0.2421875,1024
9,2.0943951023931953,119.99999999999999,Y,3,constant_1,E2_after_first_H,0.2412109375,0.2412109375,1024
9,2.0943951023931953,119.99999999999999,Y,3,constant_1,E3_after_oracle,0.2666015625,0.2666015625,1024
9,2.0943951023931953,119.99999999999999,Y,3,constant_1,E4_after_final_H,0.2705078125,0.2705078125,1024
9,2.0943951023931953,119.99999999999999,Y,3,balanced,no_error,0.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Y,3,balanced,E1_before_H,0.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Y,3,balanced,E2_after_first_H,0.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Y,3,balanced,E3_after_oracle,0.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Y,3,balanced,E4_after_final_H,0.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Y,4,constant_0,no_error,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Y,4,constant_0,E1_before_H,0.2333984375,0.2333984375,1024
9,2.0943951023931953,119.99999999999999,Y,4,constant_0,E2_after_first_H,0.2470703125,0.2470703125,1024
9,2.0943951023931953,119.99999999999999,Y,4,constant_0,E3_after_oracle,0.232421875,0.232421875,1024
9,2.0943951023931953,119.99999999999999,Y,4,constant_0,E4_after_final_H,0.2431640625,0.2431640625,1024
9,2.0943951023931953,119.99999999999999,Y,4,constant_1,no_error,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Y,4,constant_1,E1_before_H,0.234375,0.234375,1024
9,2.0943951023931953,119.99999999999999,Y,4,constant_1,E2_after_first_H,0.275390625,0.275390625,1024
9,2.0943951023931953,119.99999999999999,Y,4,constant_1,E3_after_oracle,0.2265625,0.2265625,1024
9,2.0943951023931953,119.99999999999999,Y,4,constant_1,E4_after_final_H,0.236328125,0.236328125,1024
9,2.0943951023931953,119.99999999999999,Y,4,balanced,no_error,0.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Y,4,balanced,E1_before_H,0.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Y,4,balanced,E2_after_first_H,0.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Y,4,balanced,E3_after_oracle,0.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Y,4,balanced,E4_after_final_H,0.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Y,5,constant_0,no_error,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Y,5,constant_0,E1_before_H,0.2373046875,0.2373046875,1024
9,2.0943951023931953,119.99999999999999,Y,5,constant_0,E2_after_first_H,0.240234375,0.240234375,1024
9,2.0943951023931953,119.99999999999999,Y,5,constant_0,E3_after_oracle,0.2509765625,0.2509765625,1024
9,2.0943951023931953,119.99999999999999,Y,5,constant_0,E4_after_final_H,0.234375,0.234375,1024
9,2.0943951023931953,119.99999999999999,Y,5,constant_1,no_error,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Y,5,constant_1,E1_before_H,0.2578125,0.2578125,1024
9,2.0943951023931953,119.99999999999999,Y,5,constant_1,E2_after_first_H,0.2294921875,0.2294921875,1024
9,2.0943951023931953,119.99999999999999,Y,5,constant_1,E3_after_oracle,0.251953125,0.251953125,1024
9,2.0943951023931953,119.99999999999999,Y,5,constant_1,E4_after_final_H,0.2529296875,0.2529296875,1024
9,2.0943951023931953,119.99999999999999,Y,5,balanced,no_error,0.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Y,5,balanced,E1_before_H,0.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Y,5,balanced,E2_after_first_H,0.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Y,5,balanced,E3_after_oracle,0.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Y,5,balanced,E4_after_final_H,0.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Y,6,constant_0,no_error,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Y,6,constant_0,E1_before_H,0.23828125,0.23828125,1024
9,2.0943951023931953,119.99999999999999,Y,6,constant_0,E2_after_first_H,0.2509765625,0.2509765625,1024
9,2.0943951023931953,119.99999999999999,Y,6,constant_0,E3_after_oracle,0.2421875,0.2421875,1024
9,2.0943951023931953,119.99999999999999,Y,6,constant_0,E4_after_final_H,0.265625,0.265625,1024
9,2.0943951023931953,119.99999999999999,Y,6,constant_1,no_error,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Y,6,constant_1,E1_before_H,0.24609375,0.24609375,1024
9,2.0943951023931953,119.99999999999999,Y,6,constant_1,E2_after_first_H,0.251953125,0.251953125,1024
9,2.0943951023931953,119.99999999999999,Y,6,constant_1,E3_after_oracle,0.2490234375,0.2490234375,1024
9,2.0943951023931953,119.99999999999999,Y,6,constant_1,E4_after_final_H,0.25390625,0.25390625,1024
9,2.0943951023931953,119.99999999999999,Y,6,balanced,no_error,0.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Y,6,balanced,E1_before_H,0.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Y,6,balanced,E2_after_first_H,0.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Y,6,balanced,E3_after_oracle,0.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Y,6,balanced,E4_after_final_H,0.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Y,7,constant_0,no_error,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Y,7,constant_0,E1_before_H,0.244140625,0.244140625,1024
9,2.0943951023931953,119.99999999999999,Y,7,constant_0,E2_after_first_H,0.2548828125,0.2548828125,1024
9,2.0943951023931953,119.99999999999999,Y,7,constant_0,E3_after_oracle,0.2470703125,0.2470703125,1024
9,2.0943951023931953,119.99999999999999,Y,7,constant_0,E4_after_final_H,0.25390625,0.25390625,1024
9,2.0943951023931953,119.99999999999999,Y,7,constant_1,no_error,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Y,7,constant_1,E1_before_H,0.2568359375,0.2568359375,1024
9,2.0943951023931953,119.99999999999999,Y,7,constant_1,E2_after_first_H,0.2470703125,0.2470703125,1024
9,2.0943951023931953,119.99999999999999,Y,7,constant_1,E3_after_oracle,0.2197265625,0.2197265625,1024
9,2.0943951023931953,119.99999999999999,Y,7,constant_1,E4_after_final_H,0.2529296875,0.2529296875,1024
9,2.0943951023931953,119.99999999999999,Y,7,balanced,no_error,0.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Y,7,balanced,E1_before_H,0.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Y,7,balanced,E2_after_first_H,0.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Y,7,balanced,E3_after_oracle,0.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Y,7,balanced,E4_after_final_H,0.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Y,8,constant_0,no_error,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Y,8,constant_0,E1_before_H,0.259765625,0.259765625,1024
9,2.0943951023931953,119.99999999999999,Y,8,constant_0,E2_after_first_H,0.2392578125,0.2392578125,1024
9,2.0943951023931953,119.99999999999999,Y,8,constant_0,E3_after_oracle,0.2275390625,0.2275390625,1024
9,2.0943951023931953,119.99999999999999,Y,8,constant_0,E4_after_final_H,0.24609375,0.24609375,1024
9,2.0943951023931953,119.99999999999999,Y,8,constant_1,no_error,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Y,8,constant_1,E1_before_H,0.2431640625,0.2431640625,1024
9,2.0943951023931953,119.99999999999999,Y,8,constant_1,E2_after_first_H,0.2578125,0.2578125,1024
9,2.0943951023931953,119.99999999999999,Y,8,constant_1,E3_after_oracle,0.2548828125,0.2548828125,1024
9,2.0943951023931953,119.99999999999999,Y,8,constant_1,E4_after_final_H,0.23046875,0.23046875,1024
9,2.0943951023931953,119.99999999999999,Y,8,balanced,no_error,0.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Y,8,balanced,E1_before_H,0.7431640625,0.2568359375,1024
9,2.0943951023931953,119.99999999999999,Y,8,balanced,E2_after_first_H,0.7333984375,0.2666015625,1024
9,2.0943951023931953,119.99999999999999,Y,8,balanced,E3_after_oracle,0.7587890625,0.2412109375,1024
9,2.0943951023931953,119.99999999999999,Y,8,balanced,E4_after_final_H,0.751953125,0.248046875,1024
9,2.0943951023931953,119.99999999999999,Z,0,constant_0,no_error,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Z,0,constant_0,E1_before_H,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Z,0,constant_0,E2_after_first_H,0.26171875,0.26171875,1024
9,2.0943951023931953,119.99999999999999,Z,0,constant_0,E3_after_oracle,0.25390625,0.25390625,1024
9,2.0943951023931953,119.99999999999999,Z,0,constant_0,E4_after_final_H,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Z,0,constant_1,no_error,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Z,0,constant_1,E1_before_H,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Z,0,constant_1,E2_after_first_H,0.263671875,0.263671875,1024
9,2.0943951023931953,119.99999999999999,Z,0,constant_1,E3_after_oracle,0.24609375,0.24609375,1024
9,2.0943951023931953,119.99999999999999,Z,0,constant_1,E4_after_final_H,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Z,0,balanced,no_error,0.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Z,0,balanced,E1_before_H,0.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Z,0,balanced,E2_after_first_H,0.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Z,0,balanced,E3_after_oracle,0.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Z,0,balanced,E4_after_final_H,0.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Z,1,constant_0,no_error,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Z,1,constant_0,E1_before_H,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Z,1,constant_0,E2_after_first_H,0.263671875,0.263671875,1024
9,2.0943951023931953,119.99999999999999,Z,1,constant_0,E3_after_oracle,0.275390625,0.275390625,1024
9,2.0943951023931953,119.99999999999999,Z,1,constant_0,E4_after_final_H,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Z,1,constant_1,no_error,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Z,1,constant_1,E1_before_H,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Z,1,constant_1,E2_after_first_H,0.25,0.25,1024
9,2.0943951023931953,119.99999999999999,Z,1,constant_1,E3_after_oracle,0.2451171875,0.2451171875,1024
9,2.0943951023931953,119.99999999999999,Z,1,constant_1,E4_after_final_H,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Z,1,balanced,no_error,0.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Z,1,balanced,E1_before_H,0.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Z,1,balanced,E2_after_first_H,0.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Z,1,balanced,E3_after_oracle,0.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Z,1,balanced,E4_after_final_H,0.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Z,2,constant_0,no_error,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Z,2,constant_0,E1_before_H,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Z,2,constant_0,E2_after_first_H,0.24609375,0.24609375,1024
9,2.0943951023931953,119.99999999999999,Z,2,constant_0,E3_after_oracle,0.2548828125,0.2548828125,1024
9,2.0943951023931953,119.99999999999999,Z,2,constant_0,E4_after_final_H,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Z,2,constant_1,no_error,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Z,2,constant_1,E1_before_H,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Z,2,constant_1,E2_after_first_H,0.2490234375,0.2490234375,1024
9,2.0943951023931953,119.99999999999999,Z,2,constant_1,E3_after_oracle,0.2412109375,0.2412109375,1024
9,2.0943951023931953,119.99999999999999,Z,2,constant_1,E4_after_final_H,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Z,2,balanced,no_error,0.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Z,2,balanced,E1_before_H,0.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Z,2,balanced,E2_after_first_H,0.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Z,2,balanced,E3_after_oracle,0.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Z,2,balanced,E4_after_final_H,0.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Z,3,constant_0,no_error,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Z,3,constant_0,E1_before_H,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Z,3,constant_0,E2_after_first_H,0.2568359375,0.2568359375,1024
9,2.0943951023931953,119.99999999999999,Z,3,constant_0,E3_after_oracle,0.24609375,0.24609375,1024
9,2.0943951023931953,119.99999999999999,Z,3,constant_0,E4_after_final_H,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Z,3,constant_1,no_error,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Z,3,constant_1,E1_before_H,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Z,3,constant_1,E2_after_first_H,0.234375,0.234375,1024
9,2.0943951023931953,119.99999999999999,Z,3,constant_1,E3_after_oracle,0.2490234375,0.2490234375,1024
9,2.0943951023931953,119.99999999999999,Z,3,constant_1,E4_after_final_H,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Z,3,balanced,no_error,0.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Z,3,balanced,E1_before_H,0.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Z,3,balanced,E2_after_first_H,0.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Z,3,balanced,E3_after_oracle,0.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Z,3,balanced,E4_after_final_H,0.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Z,4,constant_0,no_error,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Z,4,constant_0,E1_before_H,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Z,4,constant_0,E2_after_first_H,0.263671875,0.263671875,1024
9,2.0943951023931953,119.99999999999999,Z,4,constant_0,E3_after_oracle,0.25,0.25,1024
9,2.0943951023931953,119.99999999999999,Z,4,constant_0,E4_after_final_H,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Z,4,constant_1,no_error,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Z,4,constant_1,E1_before_H,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Z,4,constant_1,E2_after_first_H,0.23828125,0.23828125,1024
9,2.0943951023931953,119.99999999999999,Z,4,constant_1,E3_after_oracle,0.267578125,0.267578125,1024
9,2.0943951023931953,119.99999999999999,Z,4,constant_1,E4_after_final_H,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Z,4,balanced,no_error,0.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Z,4,balanced,E1_before_H,0.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Z,4,balanced,E2_after_first_H,0.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Z,4,balanced,E3_after_oracle,0.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Z,4,balanced,E4_after_final_H,0.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Z,5,constant_0,no_error,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Z,5,constant_0,E1_before_H,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Z,5,constant_0,E2_after_first_H,0.24609375,0.24609375,1024
9,2.0943951023931953,119.99999999999999,Z,5,constant_0,E3_after_oracle,0.26171875,0.26171875,1024
9,2.0943951023931953,119.99999999999999,Z,5,constant_0,E4_after_final_H,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Z,5,constant_1,no_error,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Z,5,constant_1,E1_before_H,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Z,5,constant_1,E2_after_first_H,0.265625,0.265625,1024
9,2.0943951023931953,119.99999999999999,Z,5,constant_1,E3_after_oracle,0.248046875,0.248046875,1024
9,2.0943951023931953,119.99999999999999,Z,5,constant_1,E4_after_final_H,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Z,5,balanced,no_error,0.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Z,5,balanced,E1_before_H,0.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Z,5,balanced,E2_after_first_H,0.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Z,5,balanced,E3_after_oracle,0.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Z,5,balanced,E4_after_final_H,0.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Z,6,constant_0,no_error,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Z,6,constant_0,E1_before_H,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Z,6,constant_0,E2_after_first_H,0.255859375,0.255859375,1024
9,2.0943951023931953,119.99999999999999,Z,6,constant_0,E3_after_oracle,0.2666015625,0.2666015625,1024
9,2.0943951023931953,119.99999999999999,Z,6,constant_0,E4_after_final_H,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Z,6,constant_1,no_error,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Z,6,constant_1,E1_before_H,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Z,6,constant_1,E2_after_first_H,0.265625,0.265625,1024
9,2.0943951023931953,119.99999999999999,Z,6,constant_1,E3_after_oracle,0.25390625,0.25390625,1024
9,2.0943951023931953,119.99999999999999,Z,6,constant_1,E4_after_final_H,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Z,6,balanced,no_error,0.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Z,6,balanced,E1_before_H,0.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Z,6,balanced,E2_after_first_H,0.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Z,6,balanced,E3_after_oracle,0.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Z,6,balanced,E4_after_final_H,0.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Z,7,constant_0,no_error,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Z,7,constant_0,E1_before_H,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Z,7,constant_0,E2_after_first_H,0.2578125,0.2578125,1024
9,2.0943951023931953,119.99999999999999,Z,7,constant_0,E3_after_oracle,0.265625,0.265625,1024
9,2.0943951023931953,119.99999999999999,Z,7,constant_0,E4_after_final_H,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Z,7,constant_1,no_error,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Z,7,constant_1,E1_before_H,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Z,7,constant_1,E2_after_first_H,0.248046875,0.248046875,1024
9,2.0943951023931953,119.99999999999999,Z,7,constant_1,E3_after_oracle,0.232421875,0.232421875,1024
9,2.0943951023931953,119.99999999999999,Z,7,constant_1,E4_after_final_H,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Z,7,balanced,no_error,0.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Z,7,balanced,E1_before_H,0.0,1.0,1024
