n,theta_rad,theta_deg,axis,target_qubit,function,error_position,P0,shots
3,1.3962634015954636,80.0,X,1,balanced_parity,no_error,0.0,1024
3,1.3962634015954636,80.0,X,1,balanced_parity,E1_before_H,0.0,1024
3,1.3962634015954636,80.0,X,1,balanced_parity,E2_after_first_H,0.0,1024
3,1.3962634015954636,80.0,X,1,balanced_parity,E3_after_oracle,0.0,1024
3,1.3962634015954636,80.0,X,1,balanced_parity,E4_after_final_H,0.0,1024
3,1.3962634015954636,80.0,Y,1,balanced_parity,no_error,0.0,1024
3,1.3962634015954636,80.0,Y,1,balanced_parity,E1_before_H,0.0,1024
3,1.3962634015954636,80.0,Y,1,balanced_parity,E2_after_first_H,0.0,1024
3,1.3962634015954636,80.0,Y,1,balanced_parity,E3_after_oracle,0.0,1024
3,1.3962634015954636,80.0,Y,1,balanced_parity,E4_after_final_H,0.0,1024
3,1.3962634015954636,80.0,Z,1,balanced_parity,no_error,0.0,1024
3,1.3962634015954636,80.0,Z,1,balanced_parity,E1_before_H,0.0,1024
3,1.3962634015954636,80.0,Z,1,balanced_parity,E2_after_first_H,0.0,1024
3,1.3962634015954636,80.0,Z,1,balanced_parity,E3_after_oracle,0.0,1024
3,1.3962634015954636,80.0,Z,1,balanced_parity,E4_after_final_H,0.0,1024
3,1.5707963267948966,90.0,X,1,balanced_parity,no_error,0.0,1024
3,1.5707963267948966,90.0,X,1,balanced_parity,E1_before_H,0.0,1024
3,1.5707963267948966,90.0,X,1,balanced_parity,E2_after_first_H,0.0,1024
3,1.5707963267948966,90.0,X,1,balanced_parity,E3_after_oracle,0.0,1024
3,1.5707963267948966,90.0,X,1,balanced_parity,E4_after_final_H,0.0,1024
3,1.5707963267948966,90.0,Y,1,balanced_parity,no_error,0.0,1024
3,1.5707963267948966,90.0,Y,1,balanced_parity,E1_before_H,0.0,1024
3,1.5707963267948966,90.0,Y,1,balanced_parity,E2_after_first_H,0.0,1024
3,1.5707963267948966,90.0,Y,1,balanced_parity,E3_after_oracle,0.0,1024
3,1.5707963267948966,90.0,Y,1,balanced_parity,E4_after_final_H,0.0,1024
3,1.5707963267948966,90.0,Z,1,balanced_parity,no_error,0.0,1024
3,1.5707963267948966,90.0,Z,1,balanced_parity,E1_before_H,0.0,1024
3,1.5707963267948966,90.0,Z,1,balanced_parity,E2_after_first_H,0.0,1024
3,1.5707963267948966,90.0,Z,1,balanced_parity,E3_after_oracle,0.0,1024
3,1.5707963267948966,90.0,Z,1,balanced_parity,E4_after_final_H,0.0,1024
3,1.7453292519943295,100.0,X,1,balanced_parity,no_error,0.0,1024
3,1.7453292519943295,100.0,X,1,balanced_parity,E1_before_H,0.0,1024
3,1.7453292519943295,100.0,X,1,balanced_parity,E2_after_first_H,0.0,1024
3,1.7453292519943295,100.0,X,1,balanced_parity,E3_after_oracle,0.0,1024
3,1.7453292519943295,100.0,X,1,balanced_parity,E4_after_final_H,0.0,1024
3,1.7453292519943295,100.0,Y,1,balanced_parity,no_error,0.0,1024
3,1.7453292519943295,100.0,Y,1,balanced_parity,E1_before_H,0.0,1024
3,1.7453292519943295,100.0,Y,1,balanced_parity,E2_after_first_H,0.0,1024
3,1.7453292519943295,100.0,Y,1,balanced_parity,E3_after_oracle,0.0,1024
3,1.7453292519943295,100.0,Y,1,balanced_parity,E4_after_final_H,0.0,1024
3,1.7453292519943295,100.0,Z,1,balanced_parity,no_error,0.0,1024
3,1.7453292519943295,100.0,Z,1,balanced_parity,E1_before_H,0.0,1024
3,1.7453292519943295,100.0,Z,1,balanced_parity,E2_after_first_H,0.0,1024
3,1.7453292519943295,100.0,Z,1,balanced_parity,E3_after_oracle,0.0,1024
3,1.7453292519943295,100.0,Z,1,balanced_parity,E4_after_final_H,0.0,1024
3,1.9198621771937625,110.0,X,1,balanced_parity,no_error,0.0,1024
3,1.9198621771937625,110.0,X,1,balanced_parity,E1_before_H,0.0,1024
3,1.9198621771937625,110.0,X,1,balanced_parity,E2_after_first_H,0.0,1024
3,1.9198621771937625,110.0,X,1,balanced_parity,E3_after_oracle,0.0,1024
3,1.9198621771937625,110.0,X,1,balanced_parity,E4_after_final_H,0.0,1024
3,1.9198621771937625,110.0,Y,1,balanced_parity,no_error,0.0,1024
3,1.9198621771937625,110.0,Y,1,balanced_parity,E1_before_H,0.0,1024
3,1.9198621771937625,110.0,Y,1,balanced_parity,E2_after_first_H,0.0,1024
3,1.9198621771937625,110.0,Y,1,balanced_parity,E3_after_oracle,0.0,1024
3,1.9198621771937625,110.0,Y,1,balanced_parity,E4_after_final_H,0.0,1024
3,1.9198621771937625,110.0,Z,1,balanced_parity,no_error,0.0,1024
3,1.9198621771937625,110.0,Z,1,balanced_parity,E1_before_H,0.0,1024
3,1.9198621771937625,110.0,Z,1,balanced_parity,E2_after_first_H,0.0,1024
3,1.9198621771937625,110.0,Z,1,balanced_parity,E3_after_oracle,0.0,1024
3,1.9198621771937625,110.0,Z,1,balanced_parity,E4_after_final_H,0.0,1024
3,2.0943951023931953,119.99999999999999,X,1,balanced_parity,no_error,0.0,1024
3,2.0943951023931953,119.99999999999999,X,1,balanced_parity,E1_before_H,0.0,1024
3,2.0943951023931953,119.99999999999999,X,1,balanced_parity,E2_after_first_H,0.0,1024
3,2.0943951023931953,119.99999999999999,X,1,balanced_parity,E3_after_oracle,0.0,1024
3,2.0943951023931953,119.99999999999999,X,1,balanced_parity,E4_after_final_H,0.0,1024
3,2.0943951023931953,119.99999999999999,Y,1,balanced_parity,no_error,0.0,1024
3,2.0943951023931953,119.99999999999999,Y,1,balanced_parity,E1_before_H,0.0,1024
3,2.0943951023931953,119.99999999999999,Y,1,balanced_parity,E2_after_first_H,0.0,1024
3,2.0943951023931953,119.99999999999999,Y,1,balanced_parity,E3_after_oracle,0.0,1024
3,2.0943951023931953,119.99999999999999,Y,1,balanced_parity,E4_after_final_H,0.0,1024
3,2.0943951023931953,119.99999999999999,Z,1,balanced_parity,no_error,0.0,1024
3,2.0943951023931953,119.99999999999999,Z,1,balanced_parity,E1_before_H,0.0,1024
3,2.0943951023931953,119.99999999999999,Z,1,balanced_parity,E2_after_first_H,0.0,1024
3,2.0943951023931953,119.99999999999999,Z,1,balanced_parity,E3_after_oracle,0.0,1024
3,2.0943951023931953,119.99999999999999,Z,1,balanced_parity,E4_after_final_H,0.0,1024
3,2.2689280275926285,130.0,X,1,balanced_parity,no_error,0.0,1024
3,2.2689280275926285,130.0,X,1,balanced_parity,E1_before_H,0.0,1024
3,2.2689280275926285,130.0,X,1,balanced_parity,E2_after_first_H,0.0,1024
3,2.2689280275926285,130.0,X,1,balanced_parity,E3_after_oracle,0.0,1024
3,2.2689280275926285,130.0,X,1,balanced_parity,E4_after_final_H,0.0,1024
3,2.2689280275926285,130.0,Y,1,balanced_parity,no_error,0.0,1024
3,2.2689280275926285,130.0,Y,1,balanced_parity,E1_before_H,0.0,1024
3,2.2689280275926285,130.0,Y,1,balanced_parity,E2_after_first_H,0.0,1024
3,2.2689280275926285,130.0,Y,1,balanced_parity,E3_after_oracle,0.0,1024
3,2.2689280275926285,130.0,Y,1,balanced_parity,E4_after_final_H,0.0,1024
3,2.2689280275926285,130.0,Z,1,balanced_parity,no_error,0.0,1024
3,2.2689280275926285,130.0,Z,1,balanced_parity,E1_before_H,0.0,1024
3,2.2689280275926285,130.0,Z,1,balanced_parity,E2_after_first_H,0.0,1024
3,2.2689280275926285,130.0,Z,1,balanced_parity,E3_after_oracle,0.0,1024
3,2.2689280275926285,130.0,Z,1,balanced_parity,E4_after_final_H,0.0,1024
3,2.443460952792061,140.0,X,1,balanced_parity,no_error,0.0,1024
3,2.443460952792061,140.0,X,1,balanced_parity,E1_before_H,0.0,1024
3,2.443460952792061,140.0,X,1,balanced_parity,E2_after_first_H,0.0,1024
3,2.443460952792061,140.0,X,1,balanced_parity,E3_after_oracle,0.0,1024
3,2.443460952792061,140.0,X,1,balanced_parity,E4_after_final_H,0.0,1024
3,2.443460952792061,140.0,Y,1,balanced_parity,no_error,0.0,1024
3,2.443460952792061,140.0,Y,1,balanced_parity,E1_before_H,0.0,1024
3,2.443460952792061,140.0,Y,1,balanced_parity,E2_after_first_H,0.0,1024
3,2.443460952792061,140.0,Y,1,balanced_parity,E3_after_oracle,0.0,1024
3,2.443460952792061,140.0,Y,1,balanced_parity,E4_after_final_H,0.0,1024
3,2.443460952792061,140.0,Z,1,balanced_parity,no_error,0.0,1024
3,2.443460952792061,140.0,Z,1,balanced_parity,E1_before_H,0.0,1024
3,2.443460952792061,140.0,Z,1,balanced_parity,E2_after_first_H,0.0,1024
3,2.443460952792061,140.0,Z,1,balanced_parity,E3_after_oracle,0.0,1024
3,2.443460952792061,140.0,Z,1,balanced_parity,E4_after_final_H,0.0,1024
3,2.6179938779914944,150.0,X,1,balanced_parity,no_error,0.0,1024
3,2.6179938779914944,150.0,X,1,balanced_parity,E1_before_H,0.0,1024
3,2.6179938779914944,150.0,X,1,balanced_parity,E2_after_first_H,0.0,1024
3,2.6179938779914944,150.0,X,1,balanced_parity,E3_after_oracle,0.0,1024
3,2.6179938779914944,150.0,X,1,balanced_parity,E4_after_final_H,0.0,1024
3,2.6179938779914944,150.0,Y,1,balanced_parity,no_error,0.0,1024
3,2.6179938779914944,150.0,Y,1,balanced_parity,E1_before_H,0.0,1024
3,2.6179938779914944,150.0,Y,1,balanced_parity,E2_after_first_H,0.0,1024
3,2.6179938779914944,150.0,Y,1,balanced_parity,E3_after_oracle,0.0,1024
3,2.6179938779914944,150.0,Y,1,balanced_parity,E4_after_final_H,0.0,1024
3,2.6179938779914944,150.0,Z,1,balanced_parity,no_error,0.0,1024
3,2.6179938779914944,150.0,Z,1,balanced_parity,E1_before_H,0.0,1024
3,2.6179938779914944,150.0,Z,1,balanced_parity,E2_after_first_H,0.0,1024
3,2.6179938779914944,150.0,Z,1,balanced_parity,E3_after_oracle,0.0,1024
3,2.6179938779914944,150.0,Z,1,balanced_parity,E4_after_final_H,0.0,1024
3,2.792526803190927,160.0,X,1,balanced_parity,no_error,0.0,1024
3,2.792526803190927,160.0,X,1,balanced_parity,E1_before_H,0.0,1024
3,2.792526803190927,160.0,X,1,balanced_parity,E2_after_first_H,0.0,1024
3,2.792526803190927,160.0,X,1,balanced_parity,E3_after_oracle,0.0,1024
3,2.792526803190927,160.0,X,1,balanced_parity,E4_after_final_H,0.0,1024
3,2.792526803190927,160.0,Y,1,balanced_parity,no_error,0.0,1024
3,2.792526803190927,160.0,Y,1,balanced_parity,E1_before_H,0.0,1024
3,2.792526803190927,160.0,Y,1,balanced_parity,E2_after_first_H,0.0,1024
3,2.792526803190927,160.0,Y,1,balanced_parity,E3_after_oracle,0.0,1024
3,2.792526803190927,160.0,Y,1,balanced_parity,E4_after_final_H,0.0,1024
3,2.792526803190927,160.0,Z,1,balanced_parity,no_error,0.0,1024
3,2.792526803190927,160.0,Z,1,balanced_parity,E1_before_H,0.0,1024
3,2.792526803190927,160.0,Z,1,balanced_parity,E2_after_first_H,0.0,1024
3,2.792526803190927,160.0,Z,1,balanced_parity,E3_after_oracle,0.0,1024
3,2.792526803190927,160.0,Z,1,balanced_parity,E4_after_final_H,0.0,1024
3,2.9670597283903604,170.0,X,1,balanced_parity,no_error,0.0,1024
3,2.9670597283903604,170.0,X,1,balanced_parity,E1_before_H,0.0,1024
3,2.9670597283903604,170.0,X,1,balanced_parity,E2_after_first_H,0.0,1024
3,2.9670597283903604,170.0,X,1,balanced_parity,E3_after_oracle,0.0,1024
3,2.9670597283903604,170.0,X,1,balanced_parity,E4_after_final_H,0.0,1024
3,2.9670597283903604,170.0,Y,1,balanced_parity,no_error,0.0,1024
3,2.9670597283903604,170.0,Y,1,balanced_parity,E1_before_H,0.0,1024
3,2.9670597283903604,170.0,Y,1,balanced_parity,E2_after_first_H,0.0,1024
3,2.9670597283903604,170.0,Y,1,balanced_parity,E3_after_oracle,0.0,1024
3,2.9670597283903604,170.0,Y,1,balanced_parity,E4_after_final_H,0.0,1024
3,2.9670597283903604,170.0,Z,1,balanced_parity,no_error,0.0,1024
3,2.9670597283903604,170.0,Z,1,balanced_parity,E1_before_H,0.0,1024
3,2.9670597283903604,170.0,Z,1,balanced_parity,E2_after_first_H,0.0,1024
3,2.9670597283903604,170.0,Z,1,balanced_parity,E3_after_oracle,0.0,1024
3,2.9670597283903604,170.0,Z,1,balanced_parity,E4_after_final_H,0.0,1024
3,3.141592653589793,180.0,X,1,balanced_parity,no_error,0.0,1024
3,3.141592653589793,180.0,X,1,balanced_parity,E1_before_H,0.0,1024
3,3.141592653589793,180.0,X,1,balanced_parity,E2_after_first_H,0.0,1024
3,3.141592653589793,180.0,X,1,balanced_parity,E3_after_oracle,0.0,1024
3,3.141592653589793,180.0,X,1,balanced_parity,E4_after_final_H,0.0,1024
3,3.141592653589793,180.0,Y,1,balanced_parity,no_error,0.0,1024
3,3.141592653589793,180.0,Y,1,balanced_parity,E1_before_H,0.0,1024
3,3.141592653589793,180.0,Y,1,balanced_parity,E2_after_first_H,0.0,1024
3,3.141592653589793,180.0,Y,1,balanced_parity,E3_after_oracle,0.0,1024
3,3.141592653589793,180.0,Y,1,balanced_parity,E4_after_final_H,0.0,1024
3,3.141592653589793,180.0,Z,1,balanced_parity,no_error,0.0,1024
3,3.141592653589793,180.0,Z,1,balanced_parity,E1_before_H,0.0,1024
3,3.141592653589793,180.0,Z,1,balanced_parity,E2_after_first_H,0.0,1024
3,3.141592653589793,180.0,Z,1,balanced_parity,E3_after_oracle,0.0,1024
3,3.141592653589793,180.0,Z,1,balanced_parity,E4_after_final_H,0.0,1024
5,0.0,0.0,X,2,constant_1,no_error,1.0,1024
5,0.0,0.0,X,2,constant_1,E1_before_H,1.0,1024
5,0.0,0.0,X,2,constant_1,E2_after_first_H,1.0,1024
5,0.0,0.0,X,2,constant_1,E3_after_oracle,1.0,1024
5,0.0,0.0,X,2,constant_1,E4_after_final_H,1.0,1024
5,0.0,0.0,Y,2,constant_1,no_error,1.0,1024
5,0.0,0.0,Y,2,constant_1,E1_before_H,1.0,1024
5,0.0,0.0,Y,2,constant_1,E2_after_first_H,1.0,1024
5,0.0,0.0,Y,2,constant_1,E3_after_oracle,1.0,1024
5,0.0,0.0,Y,2,constant_1,E4_after_final_H,1.0,1024
5,0.0,0.0,Z,2,constant_1,no_error,1.0,1024
5,0.0,0.0,Z,2,constant_1,E1_before_H,1.0,1024
5,0.0,0.0,Z,2,constant_1,E2_after_first_H,1.0,1024
5,0.0,0.0,Z,2,constant_1,E3_after_oracle,1.0,1024
5,0.0,0.0,Z,2,constant_1,E4_after_final_H,1.0,1024
5,0.17453292519943295,10.0,X,2,constant_1,no_error,1.0,1024
5,0.17453292519943295,10.0,X,2,constant_1,E1_before_H,0.9931640625,1024
5,0.17453292519943295,10.0,X,2,constant_1,E2_after_first_H,1.0,1024
5,0.17453292519943295,10.0,X,2,constant_1,E3_after_oracle,1.0,1024
5,0.17453292519943295,10.0,X,2,constant_1,E4_after_final_H,0.994140625,1024
5,0.17453292519943295,10.0,Y,2,constant_1,no_error,1.0,1024
5,0.17453292519943295,10.0,Y,2,constant_1,E1_before_H,0.9921875,1024
5,0.17453292519943295,10.0,Y,2,constant_1,E2_after_first_H,0.9921875,1024
5,0.17453292519943295,10.0,Y,2,constant_1,E3_after_oracle,0.9921875,1024
5,0.17453292519943295,10.0,Y,2,constant_1,E4_after_final_H,0.9912109375,1024
5,0.17453292519943295,10.0,Z,2,constant_1,no_error,1.0,1024
5,0.17453292519943295,10.0,Z,2,constant_1,E1_before_H,1.0,1024
5,0.17453292519943295,10.0,Z,2,constant_1,E2_after_first_H,0.994140625,1024
5,0.17453292519943295,10.0,Z,2,constant_1,E3_after_oracle,0.9921875,1024
5,0.17453292519943295,10.0,Z,2,constant_1,E4_after_final_H,1.0,1024
5,0.3490658503988659,20.0,X,2,constant_1,no_error,1.0,1024
5,0.3490658503988659,20.0,X,2,constant_1,E1_before_H,0.9658203125,1024
5,0.3490658503988659,20.0,X,2,constant_1,E2_after_first_H,1.0,1024
5,0.3490658503988659,20.0,X,2,constant_1,E3_after_oracle,1.0,1024
5,0.3490658503988659,20.0,X,2,constant_1,E4_after_final_H,0.9716796875,1024
5,0.3490658503988659,20.0,Y,2,constant_1,no_error,1.0,1024
5,0.3490658503988659,20.0,Y,2,constant_1,E1_before_H,0.9697265625,1024
5,0.3490658503988659,20.0,Y,2,constant_1,E2_after_first_H,0.974609375,1024
5,0.3490658503988659,20.0,Y,2,constant_1,E3_after_oracle,0.970703125,1024
5,0.3490658503988659,20.0,Y,2,constant_1,E4_after_final_H,0.9755859375,1024
5,0.3490658503988659,20.0,Z,2,constant_1,no_error,1.0,1024
5,0.3490658503988659,20.0,Z,2,constant_1,E1_before_H,1.0,1024
5,0.3490658503988659,20.0,Z,2,constant_1,E2_after_first_H,0.9697265625,1024
5,0.3490658503988659,20.0,Z,2,constant_1,E3_after_oracle,0.962890625,1024
5,0.3490658503988659,20.0,Z,2,constant_1,E4_after_final_H,1.0,1024
5,0.5235987755982988,29.999999999999996,X,2,constant_1,no_error,1.0,1024
5,0.5235987755982988,29.999999999999996,X,2,constant_1,E1_before_H,0.9306640625,1024
5,0.5235987755982988,29.999999999999996,X,2,constant_1,E2_after_first_H,1.0,1024
5,0.5235987755982988,29.999999999999996,X,2,constant_1,E3_after_oracle,1.0,1024
5,0.5235987755982988,29.999999999999996,X,2,constant_1,E4_after_final_H,0.9404296875,1024
5,0.5235987755982988,29.999999999999996,Y,2,constant_1,no_error,1.0,1024
5,0.5235987755982988,29.999999999999996,Y,2,constant_1,E1_before_H,0.9345703125,1024
5,0.5235987755982988,29.999999999999996,Y,2,constant_1,E2_after_first_H,0.9306640625,1024
5,0.5235987755982988,29.999999999999996,Y,2,constant_1,E3_after_oracle,0.9306640625,1024
5,0.5235987755982988,29.999999999999996,Y,2,constant_1,E4_after_final_H,0.94140625,1024
5,0.5235987755982988,29.999999999999996,Z,2,constant_1,no_error,1.0,1024
5,0.5235987755982988,29.999999999999996,Z,2,constant_1,E1_before_H,1.0,1024
5,0.5235987755982988,29.999999999999996,Z,2,constant_1,E2_after_first_H,0.9501953125,1024
5,0.5235987755982988,29.999999999999996,Z,2,constant_1,E3_after_oracle,0.9365234375,1024
5,0.5235987755982988,29.999999999999996,Z,2,constant_1,E4_after_final_H,1.0,1024
5,0.6981317007977318,40.0,X,2,constant_1,no_error,1.0,1024
5,0.6981317007977318,40.0,X,2,constant_1,E1_before_H,0.890625,1024
5,0.6981317007977318,40.0,X,2,constant_1,E2_after_first_H,1.0,1024
5,0.6981317007977318,40.0,X,2,constant_1,E3_after_oracle,1.0,1024
5,0.6981317007977318,40.0,X,2,constant_1,E4_after_final_H,0.8779296875,1024
5,0.6981317007977318,40.0,Y,2,constant_1,no_error,1.0,1024
5,0.6981317007977318,40.0,Y,2,constant_1,E1_before_H,0.90234375,1024
5,0.6981317007977318,40.0,Y,2,constant_1,E2_after_first_H,0.8583984375,1024
5,0.6981317007977318,40.0,Y,2,constant_1,E3_after_oracle,0.8818359375,1024
5,0.6981317007977318,40.0,Y,2,constant_1,E4_after_final_H,0.8798828125,1024
5,0.6981317007977318,40.0,Z,2,constant_1,no_error,1.0,1024
5,0.6981317007977318,40.0,Z,2,constant_1,E1_before_H,1.0,1024
5,0.6981317007977318,40.0,Z,2,constant_1,E2_after_first_H,0.9052734375,1024
5,0.6981317007977318,40.0,Z,2,constant_1,E3_after_oracle,0.880859375,1024
5,0.6981317007977318,40.0,Z,2,constant_1,E4_after_final_H,1.0,1024
5,0.8726646259971648,50.0,X,2,constant_1,no_error,1.0,1024
5,0.8726646259971648,50.0,X,2,constant_1,E1_before_H,0.82421875,1024
5,0.8726646259971648,50.0,X,2,constant_1,E2_after_first_H,1.0,1024
5,0.8726646259971648,50.0,X,2,constant_1,E3_after_oracle,1.0,1024
5,0.8726646259971648,50.0,X,2,constant_1,E4_after_final_H,0.8212890625,1024
5,0.8726646259971648,50.0,Y,2,constant_1,no_error,1.0,1024
5,0.8726646259971648,50.0,Y,2,constant_1,E1_before_H,0.8017578125,1024
5,0.8726646259971648,50.0,Y,2,constant_1,E2_after_first_H,0.818359375,1024
5,0.8726646259971648,50.0,Y,2,constant_1,E3_after_oracle,0.830078125,1024
5,0.8726646259971648,50.0,Y,2,constant_1,E4_after_final_H,0.8125,1024
5,0.8726646259971648,50.0,Z,2,constant_1,no_error,1.0,1024
5,0.8726646259971648,50.0,Z,2,constant_1,E1_before_H,1.0,1024
5,0.8726646259971648,50.0,Z,2,constant_1,E2_after_first_H,0.8291015625,1024
5,0.8726646259971648,50.0,Z,2,constant_1,E3_after_oracle,0.8154296875,1024
5,0.8726646259971648,50.0,Z,2,constant_1,E4_after_final_H,1.0,1024
5,1.0471975511965976,59.99999999999999,X,2,constant_1,no_error,1.0,1024
5,1.0471975511965976,59.99999999999999,X,2,constant_1,E1_before_H,0.7392578125,1024
5,1.0471975511965976,59.99999999999999,X,2,constant_1,E2_after_first_H,1.0,1024
5,1.0471975511965976,59.99999999999999,X,2,constant_1,E3_after_oracle,1.0,1024
5,1.0471975511965976,59.99999999999999,X,2,constant_1,E4_after_final_H,0.7255859375,1024
5,1.0471975511965976,59.99999999999999,Y,2,constant_1,no_error,1.0,1024
5,1.0471975511965976,59.99999999999999,Y,2,constant_1,E1_before_H,0.7568359375,1024
5,1.0471975511965976,59.99999999999999,Y,2,constant_1,E2_after_first_H,0.7646484375,1024
5,1.0471975511965976,59.99999999999999,Y,2,constant_1,E3_after_oracle,0.7509765625,1024
5,1.0471975511965976,59.99999999999999,Y,2,constant_1,E4_after_final_H,0.740234375,1024
5,1.0471975511965976,59.99999999999999,Z,2,constant_1,no_error,1.0,1024
5,1.0471975511965976,59.99999999999999,Z,2,constant_1,E1_before_H,1.0,1024
5,1.0471975511965976,59.99999999999999,Z,2,constant_1,E2_after_first_H,0.755859375,1024
5,1.0471975511965976,59.99999999999999,Z,2,constant_1,E3_after_oracle,0.7587890625,1024
5,1.0471975511965976,59.99999999999999,Z,2,constant_1,E4_after_final_H,1.0,1024
5,1.2217304763960306,70.0,X,2,constant_1,no_error,1.0,1024
5,1.2217304763960306,70.0,X,2,constant_1,E1_before_H,0.654296875,1024
5,1.2217304763960306,70.0,X,2,constant_1,E2_after_first_H,1.0,1024
5,1.2217304763960306,70.0,X,2,constant_1,E3_after_oracle,1.0,1024
5,1.2217304763960306,70.0,X,2,constant_1,E4_after_final_H,0.6650390625,1024
5,1.2217304763960306,70.0,Y,2,constant_1,no_error,1.0,1024
5,1.2217304763960306,70.0,Y,2,constant_1,E1_before_H,0.662109375,1024
5,1.2217304763960306,70.0,Y,2,constant_1,E2_after_first_H,0.6474609375,1024
5,1.2217304763960306,70.0,Y,2,constant_1,E3_after_oracle,0.6845703125,1024
5,1.2217304763960306,70.0,Y,2,constant_1,E4_after_final_H,0.685546875,1024
5,1.2217304763960306,70.0,Z,2,constant_1,no_error,1.0,1024
5,1.2217304763960306,70.0,Z,2,constant_1,E1_before_H,1.0,1024
5,1.2217304763960306,70.0,Z,2,constant_1,E2_after_first_H,0.65234375,1024
5,1.2217304763960306,70.0,Z,2,constant_1,E3_after_oracle,0.6650390625,1024
5,1.2217304763960306,70.0,Z,2,constant_1,E4_after_final_H,1.0,1024
5,1.3962634015954636,80.0,X,2,constant_1,no_error,1.0,1024
5,1.3962634015954636,80.0,X,2,constant_1,E1_before_H,0.5888671875,1024
5,1.3962634015954636,80.0,X,2,constant_1,E2_after_first_H,1.0,1024
5,1.3962634015954636,80.0,X,2,constant_1,E3_after_oracle,1.0,1024
5,1.3962634015954636,80.0,X,2,constant_1,E4_after_final_H,0.6083984375,1024
5,1.3962634015954636,80.0,Y,2,constant_1,no_error,1.0,1024
5,1.3962634015954636,80.0,Y,2,constant_1,E1_before_H,0.5908203125,1024
5,1.3962634015954636,80.0,Y,2,constant_1,E2_after_first_H,0.6025390625,1024
5,1.3962634015954636,80.0,Y,2,constant_1,E3_after_oracle,0.587890625,1024
5,1.3962634015954636,80.0,Y,2,constant_1,E4_after_final_H,0.6083984375,1024
5,1.3962634015954636,80.0,Z,2,constant_1,no_error,1.0,1024
5,1.3962634015954636,80.0,Z,2,constant_1,E1_before_H,1.0,1024
5,1.3962634015954636,80.0,Z,2,constant_1,E2_after_first_H,0.5947265625,1024
5,1.3962634015954636,80.0,Z,2,constant_1,E3_after_oracle,0.5947265625,1024
5,1.3962634015954636,80.0,Z,2,constant_1,E4_after_final_H,1.0,1024
5,1.5707963267948966,90.0,X,2,constant_1,no_error,1.0,1024
